CustomerID,Month,Industry,Country,Revenue_MEUR,EBITDA_MEUR,EBITDA_Margin,Operating_Cash_Flow_MEUR,Free_Cash_Flow_MEUR,Loan_Amount_MEUR,Collateral_Value_MEUR,PD_pct,LGD_pct,Interest_Rate_pct,Days_Past_Due,Risk_Rating_1to10,Net_Debt_to_EBITDA,Debt_to_Equity,Interest_Coverage,ROIC_pct,Stage,Covenant_Breach
C1430,2024-08-01,Utilities,Finland,22.45,2.5,0.1112,2.44,1.62,3.38,1.75,12.22,64.31,4.72,56,6,0.95,1.51,14.85,6.41,2,N
C1430,2024-09-01,Utilities,Finland,22.58,2.8,0.1241,3.06,2.06,3.38,1.73,10.35,57.23,4.72,56,6,1.0,1.51,15.0,6.5,2,N
C1430,2024-10-01,Utilities,Finland,24.71,3.12,0.1262,2.7,1.54,3.38,1.68,10.32,60.34,4.72,54,6,1.7,1.51,15.0,4.82,2,N
C1430,2024-11-01,Utilities,Finland,24.36,2.92,0.1198,2.65,1.54,3.38,1.77,11.37,65.85,4.72,63,6,2.02,1.51,15.0,6.38,2,Y
C1430,2024-12-01,Utilities,Finland,22.86,3.02,0.132,2.8,1.93,3.38,1.82,11.21,63.56,4.72,54,6,2.01,1.51,15.0,12.28,2,N
C1431,2024-01-01,Tech SaaS,Norway,81.61,5.04,0.0617,5.46,4.09,22.43,19.82,12.74,60.66,4.87,50,7,1.99,2.34,4.53,6.45,2,N
C1431,2024-02-01,Tech SaaS,Norway,76.59,3.44,0.0449,3.67,3.09,22.43,19.57,14.0,59.31,4.87,56,7,3.13,2.34,4.68,6.42,2,N
C1431,2024-03-01,Tech SaaS,Norway,73.98,1.88,0.0255,2.0,1.74,22.43,17.48,11.99,59.13,4.87,59,7,3.17,2.34,0.62,6.94,2,Y
C1431,2024-04-01,Tech SaaS,Norway,73.2,1.7,0.0232,1.4,0.6,22.43,18.1,12.49,60.88,4.87,61,7,1.56,2.34,1.06,5.62,2,Y
C1431,2024-05-01,Tech SaaS,Norway,69.54,1.39,0.02,1.48,0.86,22.43,19.03,11.72,62.0,4.87,78,7,2.2,2.34,1.32,5.87,2,Y
C1431,2024-06-01,Tech SaaS,Norway,69.31,1.39,0.02,1.43,1.4,22.43,19.59,10.52,63.83,4.87,81,7,2.05,2.34,1.83,5.5,2,Y
C1431,2024-07-01,Tech SaaS,Norway,72.23,1.44,0.02,1.28,0.75,22.43,17.34,11.04,59.04,4.87,88,7,2.75,2.34,1.52,7.09,2,Y
C1431,2024-08-01,Tech SaaS,Norway,69.44,2.93,0.0422,3.02,2.66,22.43,19.42,10.43,61.27,4.87,86,7,3.11,2.34,1.98,4.45,2,Y
C1431,2024-09-01,Tech SaaS,Norway,69.37,2.2,0.0317,1.73,1.0,22.43,19.6,13.73,53.31,4.87,90,7,3.03,2.34,1.61,6.78,2,Y
C1431,2024-10-01,Tech SaaS,Norway,72.41,2.23,0.0308,1.59,0.65,22.43,17.75,10.93,61.91,4.87,97,8,2.52,2.34,1.01,3.16,3,Y
C1431,2024-11-01,Tech SaaS,Norway,67.64,2.15,0.0317,1.53,1.46,22.43,17.52,12.31,58.81,4.87,100,9,2.43,2.34,0.88,4.83,3,Y
C1431,2024-12-01,Tech SaaS,Norway,66.65,1.64,0.0247,1.22,0.47,22.43,18.17,11.29,64.03,4.87,94,10,3.21,2.34,2.23,2.94,3,Y
C1432,2024-01-01,Consumer Goods,Ireland,21.99,3.39,0.1542,2.67,1.92,3.65,2.69,16.78,73.64,6.32,0,4,0.98,1.12,15.0,4.99,1,N
C1432,2024-02-01,Consumer Goods,Ireland,22.99,3.57,0.1555,3.17,2.14,3.65,2.67,16.35,72.11,6.32,0,4,1.78,1.12,15.0,6.01,1,N
C1432,2024-03-01,Consumer Goods,Ireland,22.81,3.49,0.1529,2.48,1.78,3.65,2.68,15.74,69.43,6.32,0,4,1.31,1.12,14.27,7.12,1,N
C1432,2024-04-01,Consumer Goods,Ireland,22.33,3.41,0.1529,2.86,2.52,3.65,2.52,16.73,70.0,6.32,0,4,0.33,1.12,13.45,7.84,1,N
C1432,2024-05-01,Consumer Goods,Ireland,21.7,3.41,0.157,2.65,2.65,3.65,2.44,14.5,73.15,6.32,2,4,1.76,1.12,13.76,2.8,1,N
C1432,2024-06-01,Consumer Goods,Ireland,23.15,3.75,0.1622,3.67,2.37,3.65,2.41,17.0,70.7,6.32,0,4,0.11,1.12,15.0,7.3,1,N
C1432,2024-07-01,Consumer Goods,Ireland,25.25,4.05,0.1606,3.53,1.64,3.65,2.42,16.41,70.53,6.32,0,4,1.94,1.12,15.0,8.5,1,N
C1432,2024-08-01,Consumer Goods,Ireland,25.59,4.28,0.1673,4.04,3.21,3.65,2.62,17.08,64.13,6.32,0,4,1.16,1.12,15.0,10.12,1,N
C1432,2024-09-01,Consumer Goods,Ireland,23.03,4.0,0.1735,3.17,2.75,3.65,2.69,16.25,73.79,6.32,7,4,1.27,1.12,15.0,6.79,1,N
C1432,2024-10-01,Consumer Goods,Ireland,22.44,4.05,0.1803,2.95,2.93,3.65,2.49,16.82,65.25,6.32,7,4,1.63,1.12,15.0,7.98,1,N
C1432,2024-11-01,Consumer Goods,Ireland,21.87,3.76,0.172,2.72,1.85,3.65,2.46,15.76,70.27,6.32,10,4,1.4,1.12,15.0,5.92,1,N
C1432,2024-12-01,Consumer Goods,Ireland,20.78,3.5,0.1686,3.23,2.29,3.65,2.5,16.55,64.5,6.32,0,4,0.97,1.12,15.0,9.65,1,N
C1433,2024-01-01,Transportation,France,67.18,14.66,0.2183,14.88,7.55,14.49,13.69,17.18,31.67,8.24,83,9,2.27,1.5,11.12,10.17,2,Y
C1433,2024-02-01,Transportation,France,67.25,14.77,0.2197,11.85,5.99,14.49,13.14,15.14,28.75,8.24,75,9,0.55,1.5,12.36,8.91,2,Y
C1433,2024-03-01,Transportation,France,63.89,14.67,0.2295,11.22,4.17,14.49,13.6,16.59,31.58,8.24,75,9,1.37,1.5,11.58,4.84,2,Y
C1433,2024-04-01,Transportation,France,61.43,14.16,0.2305,14.53,9.7,14.49,14.59,17.35,31.48,8.24,79,9,1.23,1.5,12.34,4.74,2,Y
C1433,2024-05-01,Transportation,France,58.03,12.63,0.2177,9.01,5.91,14.49,13.55,16.15,28.0,8.24,75,9,2.55,1.5,11.18,4.67,2,Y
C1433,2024-06-01,Transportation,France,61.32,12.85,0.2096,11.24,10.83,14.49,13.39,15.92,29.5,8.24,66,9,0.95,1.5,10.45,7.37,2,Y
C1433,2024-07-01,Transportation,France,58.8,12.94,0.22,11.59,6.88,14.49,14.46,15.65,29.05,8.24,71,9,1.95,1.5,11.05,7.51,2,Y
C1433,2024-08-01,Transportation,France,54.08,11.54,0.2134,8.6,7.31,14.49,14.47,16.67,28.45,8.24,70,9,0.3,1.5,10.48,6.07,2,Y
C1433,2024-09-01,Transportation,France,55.05,12.02,0.2183,12.86,10.83,14.49,14.59,16.02,32.36,8.24,83,9,1.67,1.5,9.58,4.02,2,Y
C1433,2024-10-01,Transportation,France,56.38,12.71,0.2254,10.93,8.24,14.49,13.17,16.09,29.5,8.24,114,10,1.06,1.5,11.46,5.42,3,Y
C1433,2024-11-01,Transportation,France,58.93,12.79,0.2171,13.37,12.54,14.49,13.22,15.61,31.88,8.24,117,10,0.66,1.5,10.77,3.21,3,Y
C1433,2024-12-01,Transportation,France,60.16,13.32,0.2213,12.05,8.24,14.49,14.59,16.09,29.32,8.24,138,10,1.21,1.5,10.48,3.13,3,Y
C1434,2024-01-01,Transportation,Germany,55.77,5.2,0.0933,4.2,4.02,13.9,17.92,4.61,40.15,3.32,63,8,0.1,1.41,11.77,5.14,2,Y
C1434,2024-02-01,Transportation,Germany,55.9,4.41,0.079,3.95,3.73,13.9,17.06,4.51,40.6,3.32,72,8,2.13,1.41,9.04,5.3,2,Y
C1434,2024-03-01,Transportation,Germany,53.4,4.37,0.0819,4.0,3.35,13.9,18.73,5.44,38.55,3.32,87,8,1.5,1.41,8.38,5.37,2,Y
C1434,2024-04-01,Transportation,Germany,58.07,4.61,0.0794,3.58,2.26,13.9,17.93,5.43,42.71,3.32,86,8,1.3,1.41,9.71,7.29,2,Y
C1434,2024-05-01,Transportation,Germany,55.62,4.33,0.0779,4.51,4.2,13.9,17.81,6.55,40.53,3.32,85,8,2.54,1.41,9.33,3.56,2,Y
C1434,2024-06-01,Transportation,Germany,50.91,3.76,0.0739,2.78,2.15,13.9,16.94,4.7,45.87,3.32,84,8,1.0,1.41,9.18,6.75,2,Y
C1434,2024-07-01,Transportation,Germany,49.11,4.85,0.0988,4.11,3.38,13.9,16.74,4.57,44.83,3.32,68,8,0.98,1.41,10.85,4.11,2,Y
C1434,2024-08-01,Transportation,Germany,51.44,4.66,0.0906,3.51,2.7,13.9,16.74,6.37,43.58,3.32,65,8,1.71,1.41,8.59,7.62,2,Y
C1434,2024-09-01,Transportation,Germany,46.53,4.27,0.0919,4.6,4.29,13.9,18.7,6.52,42.96,3.32,58,8,1.29,1.41,9.21,3.27,2,Y
C1434,2024-10-01,Transportation,Germany,46.62,5.05,0.1083,3.76,3.12,13.9,17.02,4.99,37.58,3.32,65,8,2.42,1.41,11.72,4.98,2,Y
C1434,2024-11-01,Transportation,Germany,46.78,5.4,0.1155,5.17,4.98,13.9,17.05,5.07,39.29,3.32,54,8,1.96,1.41,9.94,7.05,2,Y
C1434,2024-12-01,Transportation,Germany,46.63,5.71,0.1225,5.28,3.88,13.9,18.34,7.78,47.71,3.32,56,8,0.43,1.41,13.72,8.0,2,Y
C1435,2024-01-01,Food & Beverage,Ireland,30.29,5.27,0.1741,4.97,3.37,10.08,8.28,22.08,69.55,6.92,0,2,2.39,1.71,6.02,8.91,1,N
C1435,2024-02-01,Food & Beverage,Ireland,30.75,5.22,0.1699,3.74,1.24,10.08,7.61,22.7,67.47,6.92,0,2,1.51,1.71,8.29,7.42,1,N
C1435,2024-03-01,Food & Beverage,Ireland,32.29,5.66,0.1752,4.39,2.41,10.08,8.21,20.39,69.78,6.92,0,2,2.51,1.71,7.91,9.96,1,N
C1435,2024-04-01,Food & Beverage,Ireland,32.58,5.37,0.1647,4.57,1.9,10.08,7.97,21.97,70.86,6.92,18,2,2.89,1.71,8.54,8.04,1,N
C1435,2024-05-01,Food & Beverage,Ireland,33.51,5.61,0.1675,5.25,2.73,10.08,8.15,22.03,78.48,6.92,37,2,2.02,1.71,8.39,6.65,2,N
C1435,2024-06-01,Food & Beverage,Ireland,35.2,6.36,0.1806,6.5,4.06,10.08,8.23,21.96,70.46,6.92,38,2,1.59,1.71,10.45,5.29,2,N
C1435,2024-07-01,Food & Beverage,Ireland,34.21,6.51,0.1902,6.2,4.48,10.08,7.72,20.43,72.78,6.92,25,2,2.27,1.71,8.73,5.53,1,N
C1435,2024-08-01,Food & Beverage,Ireland,33.66,6.01,0.1786,5.88,2.99,10.08,8.03,20.67,65.02,6.92,16,2,1.23,1.71,7.64,6.08,1,N
C1435,2024-09-01,Food & Beverage,Ireland,31.72,5.07,0.1599,5.37,3.94,10.08,7.6,22.86,71.49,6.92,12,2,0.71,1.71,6.62,7.76,1,N
C1435,2024-10-01,Food & Beverage,Ireland,30.6,4.69,0.1534,4.35,3.39,10.08,8.33,22.64,70.72,6.92,10,2,2.38,1.71,5.96,4.6,1,N
C1435,2024-11-01,Food & Beverage,Ireland,31.47,5.42,0.1721,4.57,4.33,10.08,7.49,21.93,70.24,6.92,20,2,2.83,1.71,6.82,4.63,1,N
C1435,2024-12-01,Food & Beverage,Ireland,28.45,4.71,0.1656,4.1,1.88,10.08,8.48,21.12,71.41,6.92,19,2,2.56,1.71,6.89,5.38,1,N
C1436,2024-01-01,Agriculture,Norway,93.49,7.79,0.0834,6.72,5.4,21.49,19.5,8.51,45.01,8.24,58,9,3.29,2.02,3.93,9.52,2,Y
C1436,2024-02-01,Agriculture,Norway,95.52,7.81,0.0817,7.71,6.61,21.49,19.35,7.06,39.99,8.24,71,9,1.89,2.02,4.46,5.77,2,Y
C1436,2024-03-01,Agriculture,Norway,90.24,6.42,0.0711,6.55,4.85,21.49,19.8,8.2,46.32,8.24,85,9,2.17,2.02,2.63,3.18,2,Y
C1436,2024-04-01,Agriculture,Norway,92.4,7.05,0.0763,6.58,5.69,21.49,18.72,8.53,42.68,8.24,103,10,3.54,2.02,4.53,-0.13,3,Y
C1436,2024-05-01,Agriculture,Norway,99.7,8.19,0.0821,6.78,4.4,21.49,20.78,7.95,36.41,8.24,108,10,1.68,2.02,5.65,4.86,3,Y
C1436,2024-06-01,Agriculture,Norway,105.14,9.45,0.0899,7.29,3.62,21.49,20.2,9.51,39.92,8.24,102,10,2.23,2.02,3.66,4.1,3,Y
C1436,2024-07-01,Agriculture,Norway,112.37,8.61,0.0766,9.06,5.54,21.49,20.8,7.53,41.16,8.24,106,10,2.41,2.02,5.34,6.5,3,Y
C1436,2024-08-01,Agriculture,Norway,113.25,10.13,0.0895,7.55,4.84,21.49,21.45,9.44,43.96,8.24,105,10,1.21,2.02,5.7,2.49,3,Y
C1436,2024-09-01,Agriculture,Norway,117.57,11.26,0.0957,9.18,8.37,21.49,18.8,7.14,37.49,8.24,107,10,1.51,2.02,6.86,2.13,3,Y
C1436,2024-10-01,Agriculture,Norway,115.08,10.95,0.0951,10.22,7.35,21.49,18.58,6.94,41.81,8.24,116,10,1.92,2.02,4.4,6.41,3,Y
C1436,2024-11-01,Agriculture,Norway,123.21,12.33,0.1001,8.73,4.26,21.49,20.91,8.09,42.87,8.24,124,10,1.46,2.02,6.67,2.02,3,Y
C1436,2024-12-01,Agriculture,Norway,124.57,13.7,0.11,12.29,11.83,21.49,19.39,8.0,41.03,8.24,127,10,2.3,2.02,7.62,7.5,3,Y
C1437,2024-01-01,Construction,Portugal,36.49,6.05,0.1658,5.3,3.13,7.24,5.84,22.97,27.05,4.02,18,5,0.93,2.33,15.0,6.59,1,N
C1437,2024-02-01,Construction,Portugal,33.8,5.38,0.1592,5.81,5.59,7.24,6.26,23.34,24.33,4.02,7,5,1.99,2.33,15.0,9.29,1,N
C1437,2024-03-01,Construction,Portugal,34.42,5.58,0.1621,4.34,3.92,7.24,6.29,25.71,24.5,4.02,16,6,2.22,2.33,15.0,6.47,1,N
C1437,2024-04-01,Construction,Portugal,33.02,5.15,0.1559,3.76,3.21,7.24,6.08,24.51,24.37,4.02,6,6,2.34,2.33,15.0,12.44,1,N
C1437,2024-05-01,Construction,Portugal,32.1,4.66,0.1451,3.98,3.55,7.24,5.98,23.31,25.86,4.02,6,6,1.56,2.33,15.0,6.36,1,N
C1437,2024-06-01,Construction,Portugal,33.06,4.89,0.148,3.6,2.68,7.24,5.47,24.42,26.06,4.02,0,6,2.45,2.33,15.0,8.76,1,N
C1437,2024-07-01,Construction,Portugal,35.6,5.26,0.1478,4.25,3.8,7.24,5.85,24.78,28.97,4.02,13,6,2.43,2.33,15.0,9.59,1,N
C1437,2024-08-01,Construction,Portugal,34.2,4.97,0.1453,4.54,4.37,7.24,5.54,24.45,18.14,4.02,18,6,3.54,2.33,15.0,9.0,1,N
C1437,2024-09-01,Construction,Portugal,31.38,4.77,0.1521,3.74,2.19,7.24,5.56,23.13,27.46,4.02,7,6,3.28,2.33,15.0,5.31,1,N
C1437,2024-10-01,Construction,Portugal,30.85,5.07,0.1643,4.79,2.56,7.24,5.87,23.72,31.09,4.02,16,6,1.17,2.33,15.0,7.28,1,N
C1437,2024-11-01,Construction,Portugal,32.46,5.04,0.1554,3.8,1.5,7.24,5.58,23.86,23.3,4.02,0,6,2.44,2.33,15.0,5.7,1,N
C1437,2024-12-01,Construction,Portugal,33.06,4.59,0.1389,4.47,2.22,7.24,5.68,24.72,26.29,4.02,0,6,1.88,2.33,15.0,4.84,1,N
C1438,2024-01-01,Manufacturing,Denmark,62.11,13.45,0.2166,11.09,7.62,5.92,6.46,28.58,50.09,3.1,48,5,2.88,3.54,15.0,6.3,2,N
C1438,2024-02-01,Manufacturing,Denmark,58.19,12.12,0.2083,8.71,8.08,5.92,6.53,30.29,55.63,3.1,48,6,3.11,3.54,15.0,5.69,2,N
C1438,2024-03-01,Manufacturing,Denmark,55.5,12.18,0.2195,8.76,7.1,5.92,6.53,30.53,48.93,3.1,48,7,3.42,3.54,15.0,5.44,2,N
C1438,2024-04-01,Manufacturing,Denmark,57.12,12.12,0.2121,10.2,8.46,5.92,7.26,29.48,48.56,3.1,57,8,4.99,3.54,15.0,3.25,2,Y
C1438,2024-05-01,Manufacturing,Denmark,55.61,11.85,0.213,9.06,3.57,5.92,6.34,30.23,52.27,3.1,64,9,4.51,3.54,15.0,1.95,2,Y
C1438,2024-06-01,Manufacturing,Denmark,52.08,10.3,0.1978,9.08,4.7,5.92,7.18,30.86,50.15,3.1,86,10,4.39,3.54,15.0,7.25,2,Y
C1438,2024-07-01,Manufacturing,Denmark,51.39,8.66,0.1686,9.36,8.04,5.92,6.33,29.66,51.27,3.1,78,10,4.25,3.54,15.0,2.95,2,Y
C1438,2024-08-01,Manufacturing,Denmark,52.28,8.56,0.1637,7.23,4.91,5.92,6.98,30.46,44.18,3.1,71,10,5.39,3.54,15.0,6.4,2,Y
C1438,2024-09-01,Manufacturing,Denmark,47.59,7.53,0.1582,5.88,2.71,5.92,6.47,31.52,42.71,3.1,63,10,2.97,3.54,15.0,7.14,2,Y
C1438,2024-10-01,Manufacturing,Denmark,48.66,8.4,0.1727,8.08,7.64,5.92,7.2,30.92,50.9,3.1,57,10,4.0,3.54,15.0,8.33,2,Y
C1438,2024-11-01,Manufacturing,Denmark,51.39,8.33,0.1621,6.36,4.66,5.92,6.79,30.05,51.6,3.1,83,10,4.11,3.54,15.0,4.83,2,Y
C1438,2024-12-01,Manufacturing,Denmark,48.91,8.12,0.1659,5.78,2.6,5.92,6.29,30.66,52.73,3.1,73,10,3.6,3.54,15.0,5.5,2,Y
C1439,2024-01-01,Tech SaaS,Sweden,22.61,0.45,0.02,0.37,0.32,1.89,2.27,17.62,26.83,5.03,14,1,0.5,0.1,4.68,8.39,1,N
C1439,2024-02-01,Tech SaaS,Sweden,24.11,0.6,0.025,0.52,0.24,1.89,2.35,15.9,30.61,5.03,7,1,0.39,0.1,6.7,7.61,1,N
C1439,2024-03-01,Tech SaaS,Sweden,26.41,0.53,0.02,0.58,0.48,1.89,2.36,16.39,25.84,5.03,11,1,0.1,0.1,4.46,7.06,1,N
C1439,2024-04-01,Tech SaaS,Sweden,26.75,0.54,0.02,0.56,0.41,1.89,2.31,15.84,33.73,5.03,13,1,0.7,0.1,5.0,8.31,1,N
C1439,2024-05-01,Tech SaaS,Sweden,27.27,0.68,0.0251,0.73,0.48,1.89,2.39,14.75,25.76,5.03,8,1,0.47,0.1,6.24,10.24,1,N
C1439,2024-06-01,Tech SaaS,Sweden,26.56,0.78,0.0294,0.62,0.52,1.89,2.26,16.66,28.7,5.03,0,1,1.01,0.1,6.59,9.23,1,N
C1439,2024-07-01,Tech SaaS,Sweden,28.66,0.85,0.0298,0.77,0.63,1.89,2.38,16.71,24.26,5.03,6,1,0.1,0.1,7.69,6.77,1,N
C1439,2024-08-01,Tech SaaS,Sweden,29.56,1.05,0.0355,1.1,0.69,1.89,2.29,15.78,29.16,5.03,0,1,0.1,0.1,10.7,5.95,1,N
C1439,2024-09-01,Tech SaaS,Sweden,28.88,0.64,0.0221,0.63,0.37,1.89,2.22,14.68,23.52,5.03,0,1,0.72,0.1,5.9,4.28,1,N
C1439,2024-10-01,Tech SaaS,Sweden,29.16,0.69,0.0237,0.65,0.3,1.89,2.31,16.67,21.86,5.03,0,1,0.43,0.1,7.8,5.02,1,N
C1439,2024-11-01,Tech SaaS,Sweden,30.21,0.78,0.026,0.61,0.46,1.89,2.13,16.13,23.08,5.03,3,1,0.27,0.1,8.34,9.37,1,N
C1439,2024-12-01,Tech SaaS,Sweden,30.52,0.66,0.0217,0.62,0.6,1.89,2.11,15.75,23.27,5.03,2,1,0.1,0.1,6.2,10.71,1,N
C1440,2024-01-01,Healthcare,Norway,17.2,1.83,0.1065,1.65,1.13,1.79,2.2,12.15,34.46,6.82,46,7,1.67,1.65,13.96,5.88,2,N
C1440,2024-02-01,Healthcare,Norway,17.03,1.75,0.1026,1.8,1.21,1.79,1.99,12.82,27.29,6.82,31,7,1.86,1.65,14.17,6.44,2,N
C1440,2024-03-01,Healthcare,Norway,17.05,1.86,0.1089,1.35,1.32,1.79,2.22,12.97,31.21,6.82,18,7,1.64,1.65,15.0,4.46,2,N
C1440,2024-04-01,Healthcare,Norway,17.61,1.7,0.0964,1.68,0.86,1.79,2.25,10.86,27.33,6.82,32,7,0.9,1.65,14.56,5.76,2,N
C1440,2024-05-01,Healthcare,Norway,16.98,1.65,0.0971,1.62,1.11,1.79,2.13,12.18,34.97,6.82,39,7,2.0,1.65,13.26,9.15,2,N
C1440,2024-06-01,Healthcare,Norway,17.34,1.83,0.1053,1.58,0.96,1.79,2.18,12.05,29.58,6.82,30,7,1.02,1.65,14.29,3.06,2,N
C1440,2024-07-01,Healthcare,Norway,17.21,1.75,0.1014,1.62,1.27,1.79,2.15,11.86,30.28,6.82,40,7,0.75,1.65,15.0,3.32,2,N
C1440,2024-08-01,Healthcare,Norway,17.51,1.58,0.0902,1.6,0.92,1.79,1.96,12.43,30.45,6.82,58,7,2.22,1.65,12.27,3.55,2,N
C1440,2024-09-01,Healthcare,Norway,16.87,1.43,0.0847,1.34,0.98,1.79,2.07,13.45,27.88,6.82,58,7,2.79,1.65,12.67,5.88,2,N
C1440,2024-10-01,Healthcare,Norway,17.35,1.46,0.0839,1.54,1.33,1.79,2.06,12.91,35.73,6.82,74,7,1.44,1.65,10.77,5.61,2,Y
C1440,2024-11-01,Healthcare,Norway,18.69,1.58,0.0846,1.73,1.25,1.79,2.15,12.25,30.38,6.82,78,7,2.57,1.65,13.09,5.69,2,Y
C1440,2024-12-01,Healthcare,Norway,18.94,1.3,0.0686,1.31,0.94,1.79,2.19,12.4,31.15,6.82,86,7,2.07,1.65,10.23,8.14,2,Y
C1441,2024-01-01,Professional Services,Sweden,60.15,7.76,0.129,8.18,4.61,6.04,7.43,16.91,72.15,3.9,0,4,1.32,0.57,15.0,9.33,1,N
C1441,2024-02-01,Professional Services,Sweden,62.44,8.09,0.1295,7.96,6.79,6.04,7.05,19.01,72.3,3.9,0,4,0.29,0.57,15.0,6.4,1,N
C1441,2024-03-01,Professional Services,Sweden,60.38,6.64,0.1101,7.02,5.61,6.04,7.68,18.32,73.7,3.9,0,4,0.86,0.57,15.0,2.69,1,N
C1441,2024-04-01,Professional Services,Sweden,55.47,6.01,0.1084,4.79,3.99,6.04,7.53,15.76,78.03,3.9,12,4,0.13,0.57,15.0,5.18,1,N
C1441,2024-05-01,Professional Services,Sweden,55.26,6.49,0.1175,4.58,4.38,6.04,7.39,16.46,74.17,3.9,6,4,0.1,0.57,15.0,9.36,1,N
C1441,2024-06-01,Professional Services,Sweden,55.48,6.48,0.1168,6.54,5.68,6.04,7.62,19.24,77.75,3.9,11,4,1.66,0.57,15.0,8.52,1,N
C1441,2024-07-01,Professional Services,Sweden,55.69,7.05,0.1267,6.91,3.87,6.04,7.64,18.73,77.39,3.9,8,4,1.31,0.57,15.0,8.08,1,N
C1441,2024-08-01,Professional Services,Sweden,56.35,6.15,0.1092,5.4,3.99,6.04,7.83,17.13,77.44,3.9,4,4,0.95,0.57,15.0,5.9,1,N
C1441,2024-09-01,Professional Services,Sweden,56.9,5.86,0.103,6.03,3.68,6.04,7.1,17.24,71.09,3.9,0,4,0.31,0.57,15.0,8.81,1,N
C1441,2024-10-01,Professional Services,Sweden,55.63,5.93,0.1066,6.4,4.56,6.04,6.95,19.16,77.81,3.9,0,4,1.03,0.57,15.0,9.88,1,N
C1441,2024-11-01,Professional Services,Sweden,51.92,5.7,0.1098,6.11,3.68,6.04,7.57,15.73,68.53,3.9,0,4,0.98,0.57,15.0,4.02,1,N
C1441,2024-12-01,Professional Services,Sweden,48.27,5.3,0.1098,4.07,1.62,6.04,7.64,17.76,77.22,3.9,0,4,1.19,0.57,15.0,6.43,1,N
C1442,2024-01-01,Tech SaaS,Czech Republic,42.58,6.92,0.1624,7.56,5.4,11.28,5.4,2.48,44.36,5.77,70,9,2.71,1.45,10.06,6.95,2,Y
C1442,2024-02-01,Tech SaaS,Czech Republic,44.29,7.19,0.1624,5.99,5.04,11.28,5.99,1.08,50.75,5.77,80,9,1.51,1.45,9.24,8.06,2,Y
C1442,2024-03-01,Tech SaaS,Czech Republic,41.76,6.36,0.1524,6.3,4.29,11.28,5.83,1.58,51.62,5.77,71,9,2.29,1.45,9.53,2.66,2,Y
C1442,2024-04-01,Tech SaaS,Czech Republic,41.97,5.92,0.1411,5.71,3.14,11.28,5.83,1.51,48.2,5.77,84,9,1.33,1.45,7.63,6.39,2,Y
C1442,2024-05-01,Tech SaaS,Czech Republic,41.45,4.87,0.1175,5.23,4.03,11.28,5.9,1.4,52.2,5.77,90,9,0.61,1.45,7.5,7.15,2,Y
C1442,2024-06-01,Tech SaaS,Czech Republic,42.68,5.31,0.1243,5.07,4.42,11.28,5.52,1.15,47.72,5.77,99,10,0.77,1.45,8.52,4.13,3,Y
C1442,2024-07-01,Tech SaaS,Czech Republic,42.94,4.96,0.1154,4.29,3.5,11.28,5.69,0.82,48.52,5.77,102,10,1.75,1.45,7.8,2.97,3,Y
C1442,2024-08-01,Tech SaaS,Czech Republic,43.49,4.29,0.0986,3.45,1.74,11.28,5.78,1.14,48.84,5.77,105,10,1.96,1.45,4.32,6.32,3,Y
C1442,2024-09-01,Tech SaaS,Czech Republic,46.44,5.07,0.1092,5.49,3.29,11.28,6.12,0.66,43.77,5.77,90,10,2.4,1.45,7.65,8.07,2,Y
C1442,2024-10-01,Tech SaaS,Czech Republic,43.67,4.91,0.1124,3.84,3.04,11.28,5.56,1.04,48.29,5.77,89,10,1.78,1.45,6.5,6.34,2,Y
C1442,2024-11-01,Tech SaaS,Czech Republic,44.83,5.31,0.1185,5.68,4.61,11.28,5.45,0.83,47.85,5.77,88,10,1.05,1.45,7.63,5.53,2,Y
C1442,2024-12-01,Tech SaaS,Czech Republic,44.89,5.79,0.1289,4.52,1.63,11.28,5.59,0.66,53.01,5.77,99,10,0.73,1.45,6.0,4.66,3,Y
C1443,2024-01-01,Construction,Sweden,41.72,5.87,0.1406,4.55,4.33,10.95,12.87,14.32,39.47,6.59,0,5,2.85,2.59,8.36,7.8,1,N
C1443,2024-02-01,Construction,Sweden,41.06,5.79,0.141,4.07,2.8,10.95,13.4,15.52,35.06,6.59,3,5,2.81,2.59,7.45,6.08,1,N
C1443,2024-03-01,Construction,Sweden,39.88,5.44,0.1364,4.62,2.76,10.95,11.66,16.53,33.71,6.59,14,5,2.3,2.59,8.56,7.26,1,N
C1443,2024-04-01,Construction,Sweden,37.92,4.95,0.1306,4.27,2.97,10.95,12.86,15.75,34.73,6.59,21,5,1.87,2.59,6.26,5.53,1,N
C1443,2024-05-01,Construction,Sweden,37.8,5.07,0.1341,3.86,2.6,10.95,13.41,14.26,40.94,6.59,5,5,2.8,2.59,6.76,6.91,1,N
C1443,2024-06-01,Construction,Sweden,36.14,4.29,0.1188,3.81,3.35,10.95,12.64,15.71,38.02,6.59,24,5,2.89,2.59,4.68,8.86,1,N
C1443,2024-07-01,Construction,Sweden,35.84,4.6,0.1283,3.44,2.44,10.95,12.72,15.86,39.5,6.59,12,5,2.13,2.59,6.5,6.65,1,N
C1443,2024-08-01,Construction,Sweden,34.92,4.47,0.128,3.84,1.74,10.95,12.51,13.19,37.14,6.59,13,5,1.53,2.59,4.28,5.59,1,N
C1443,2024-09-01,Construction,Sweden,34.67,5.12,0.1478,4.09,3.11,10.95,13.07,13.59,38.19,6.59,25,5,3.03,2.59,6.9,7.81,1,N
